Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2
2006.03,2265,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2007.03,2161,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2008.03,2103,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2009.03,2025,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2010.03,1941,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2011.03,2097,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2012.03,2046,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2013.03,2027,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2014.03,2024,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2015.03,2072,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2016.03,2071,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2017.03,2044,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2018.03,2062,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2019.03,2066,PROVISIONAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1979.03,2,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1980.03,7.7,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1981.03,-0.1,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1982.03,-0.6,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1983.03,0.2,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1984.03,13.9,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1985.03,9.6,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1986.03,-9.7,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1987.03,8.4,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1988.03,4,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1989.03,10.6,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1990.03,-5.7,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1991.03,1.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1992.03,7.9,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1993.03,10.3,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1994.03,11.9,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1995.03,11.7,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1996.03,9.5,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1997.03,0.9,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1998.03,-1.2,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1999.03,-0.9,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2000.03,3.8,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2001.03,1.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2002.03,1.1,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2003.03,-3.2,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2004.03,-4.8,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2005.03,1.6,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2006.03,-3.8,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2007.03,-4.6,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2008.03,-2.7,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2009.03,-3.7,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2010.03,-4.2,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2011.03,8.1,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2012.03,-2.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2013.03,-1,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2014.03,-0.1,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2015.03,2.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2016.03,0,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2017.03,-1.3,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2018.03,0.9,REVISED,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
2019.03,0.2,PROVISIONAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing"
1978.03,1000,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1979.03,1003,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1980.03,1057,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1981.03,1081,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1982.03,1106,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1983.03,1116,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1984.03,1100,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1985.03,1073,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1986.03,1000,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1987.03,965,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1988.03,983,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1989.03,882,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1990.03,833,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1991.03,763,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1992.03,748,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1993.03,760,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1994.03,799,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1995.03,867,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1996.03,798,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1997.03,754,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1998.03,721,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1999.03,688,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2000.03,743,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2001.03,729,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2002.03,763,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2003.03,784,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2004.03,808,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2005.03,803,FINAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2006.03,769,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2007.03,779,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2008.03,795,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2009.03,780,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2010.03,777,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2011.03,804,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2012.03,812,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2013.03,847,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2014.03,887,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2015.03,908,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2016.03,967,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2017.03,914,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2018.03,903,REVISED,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
2019.03,898,PROVISIONAL,Index,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1979.03,0.3,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1980.03,5.4,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1981.03,2.3,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1982.03,2.3,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1983.03,0.9,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1984.03,-1.4,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1985.03,-2.4,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1986.03,-6.8,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
1987.03,-3.5,FINAL,Percent,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Information Media and Telecommunication
